optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
shade-ils,cec2013lsgo,9,1000,6,1035244140,1.3937791628e+08,NaN,3000000,max_evaluations,1229.812255
shade-ils,cec2013lsgo,9,1000,7,1036244177,1.6405141481e+08,NaN,3000000,max_evaluations,1238.905055
shade-ils,cec2013lsgo,9,1000,8,1037244214,1.5968848826e+08,NaN,3000000,max_evaluations,1304.673599
shade-ils,cec2013lsgo,9,1000,9,1038244251,1.8304537243e+08,NaN,3000000,max_evaluations,1311.208172
shade-ils,cec2013lsgo,9,1000,10,1039244288,1.9341950542e+08,NaN,3000000,max_evaluations,1305.876960
shade-ils,cec2013lsgo,9,1000,11,1040244325,1.6142175599e+08,NaN,3000000,max_evaluations,1327.169154
shade-ils,cec2013lsgo,9,1000,12,1041244362,1.4408802900e+08,NaN,3000000,max_evaluations,1305.508322
shade-ils,cec2013lsgo,9,1000,13,1042244399,1.7435789107e+08,NaN,3000000,max_evaluations,1317.293790
shade-ils,cec2013lsgo,9,1000,14,1043244436,1.6650126883e+08,NaN,3000000,max_evaluations,1195.528303
shade-ils,cec2013lsgo,9,1000,15,1044244473,1.4569696711e+08,NaN,3000000,max_evaluations,1194.145852
shade-ils,cec2013lsgo,9,1000,16,1045244510,1.7494081760e+08,NaN,3000000,max_evaluations,1193.970909
shade-ils,cec2013lsgo,9,1000,17,1046244547,1.5089368578e+08,NaN,3000000,max_evaluations,1193.851655
shade-ils,cec2013lsgo,9,1000,18,1047244584,1.4007097148e+08,NaN,3000000,max_evaluations,1191.887130
shade-ils,cec2013lsgo,9,1000,19,1048244621,1.3826882210e+08,NaN,3000000,max_evaluations,1202.608292
shade-ils,cec2013lsgo,9,1000,20,1049244658,1.6799700046e+08,NaN,3000000,max_evaluations,1200.353572
shade-ils,cec2013lsgo,9,1000,21,1050244695,1.7293651866e+08,NaN,3000000,max_evaluations,1198.871076
