optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
decc-g,cec2013lsgo,5,1000,19,1044244489,1.0209123075e+07,NaN,3000000,max_evaluations,726.917865
decc-g,cec2013lsgo,5,1000,20,1045244526,1.0472888668e+07,NaN,3000000,max_evaluations,728.173774
decc-g,cec2013lsgo,5,1000,21,1046244563,1.0798035676e+07,NaN,3000000,max_evaluations,726.518681
decc-g,cec2013lsgo,5,1000,22,1047244600,1.0370929780e+07,NaN,3000000,max_evaluations,727.587246
decc-g,cec2013lsgo,5,1000,23,1048244637,1.0186654334e+07,NaN,3000000,max_evaluations,726.317473
decc-g,cec2013lsgo,5,1000,24,1049244674,1.0291392631e+07,NaN,3000000,max_evaluations,727.710357
decc-g,cec2013lsgo,5,1000,25,1050244711,1.0918492671e+07,NaN,3000000,max_evaluations,725.475472
decc-g,cec2013lsgo,6,1000,1,1027243856,1.0602237651e+06,NaN,3000000,max_evaluations,766.491104
decc-g,cec2013lsgo,6,1000,2,1028243893,1.0581801803e+06,NaN,3000000,max_evaluations,765.483733
decc-g,cec2013lsgo,6,1000,3,1029243930,1.0614991807e+06,NaN,3000000,max_evaluations,764.465394
decc-g,cec2013lsgo,6,1000,4,1030243967,1.0615088122e+06,NaN,3000000,max_evaluations,767.775002
decc-g,cec2013lsgo,6,1000,5,1031244004,1.0619410374e+06,NaN,3000000,max_evaluations,763.001036
decc-g,cec2013lsgo,6,1000,6,1032244041,1.0622938281e+06,NaN,3000000,max_evaluations,764.722322
decc-g,cec2013lsgo,6,1000,7,1033244078,1.0603106638e+06,NaN,3000000,max_evaluations,764.072301
decc-g,cec2013lsgo,6,1000,8,1034244115,1.0614158874e+06,NaN,3000000,max_evaluations,766.086069
decc-g,cec2013lsgo,6,1000,9,1035244152,1.0600066495e+06,NaN,3000000,max_evaluations,763.470914
decc-g,cec2013lsgo,6,1000,10,1036244189,1.0620557451e+06,NaN,3000000,max_evaluations,765.342419
decc-g,cec2013lsgo,6,1000,11,1037244226,1.0608162299e+06,NaN,3000000,max_evaluations,765.665746
decc-g,cec2013lsgo,6,1000,12,1038244263,1.0627111481e+06,NaN,3000000,max_evaluations,767.890245
decc-g,cec2013lsgo,6,1000,13,1039244300,1.0618964521e+06,NaN,3000000,max_evaluations,766.295800
decc-g,cec2013lsgo,6,1000,14,1040244337,1.0615538802e+06,NaN,3000000,max_evaluations,725.409820
decc-g,cec2013lsgo,6,1000,15,1041244374,1.0616137940e+06,NaN,3000000,max_evaluations,728.090517
decc-g,cec2013lsgo,6,1000,16,1042244411,1.0588057383e+06,NaN,3000000,max_evaluations,728.010376
decc-g,cec2013lsgo,6,1000,17,1043244448,1.0632892962e+06,NaN,3000000,max_evaluations,725.500481
decc-g,cec2013lsgo,6,1000,18,1044244485,1.0608844974e+06,NaN,3000000,max_evaluations,727.466423
decc-g,cec2013lsgo,6,1000,19,1045244522,1.0596297351e+06,NaN,3000000,max_evaluations,721.706990
decc-g,cec2013lsgo,6,1000,20,1046244559,1.0589894607e+06,NaN,3000000,max_evaluations,718.446075
decc-g,cec2013lsgo,6,1000,21,1047244596,1.0617013510e+06,NaN,3000000,max_evaluations,727.813445
decc-g,cec2013lsgo,6,1000,22,1048244633,1.0615244682e+06,NaN,3000000,max_evaluations,726.683452
decc-g,cec2013lsgo,6,1000,23,1049244670,1.0590755031e+06,NaN,3000000,max_evaluations,725.576658
decc-g,cec2013lsgo,6,1000,24,1050244707,1.0616789387e+06,NaN,3000000,max_evaluations,726.437137
