optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
atmals-gsk,cec2020,10,5,6,41241188,2.8473673641e+03,3.4736736411e+02,50000,max_evaluations,0.634496
atmals-gsk,cec2020,10,5,7,42241225,2.5011886224e+03,1.1886223771e+00,50000,max_evaluations,0.658250
atmals-gsk,cec2020,10,5,8,43241262,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.664327
atmals-gsk,cec2020,10,5,9,44241299,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.667107
atmals-gsk,cec2020,10,5,10,45241336,2.8000000000e+03,3.0000000000e+02,50000,max_evaluations,0.606563
atmals-gsk,cec2020,10,5,11,46241373,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.674470
atmals-gsk,cec2020,10,5,12,47241410,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.670193
atmals-gsk,cec2020,10,5,13,48241447,2.8473673146e+03,3.4736731459e+02,50000,max_evaluations,0.683958
atmals-gsk,cec2020,10,5,14,49241484,2.8473669162e+03,3.4736691618e+02,50000,max_evaluations,0.602146
atmals-gsk,cec2020,10,5,15,50241521,2.8473669279e+03,3.4736692786e+02,50000,max_evaluations,0.829201
atmals-gsk,cec2020,10,5,16,51241558,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.856277
atmals-gsk,cec2020,10,5,17,52241595,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.818980
atmals-gsk,cec2020,10,5,18,53241632,2.8000000000e+03,3.0000000000e+02,50000,max_evaluations,0.802476
atmals-gsk,cec2020,10,5,19,54241669,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.820219
atmals-gsk,cec2020,10,5,20,55241706,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.834781
atmals-gsk,cec2020,10,5,21,56241743,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.836979
atmals-gsk,cec2020,10,5,22,57241780,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.825550
atmals-gsk,cec2020,10,5,23,58241817,2.8473669243e+03,3.4736692433e+02,50000,max_evaluations,0.822588
atmals-gsk,cec2020,10,5,24,59241854,2.8473717185e+03,3.4737171852e+02,50000,max_evaluations,0.793679
atmals-gsk,cec2020,10,5,25,60241891,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.833601
atmals-gsk,cec2020,10,5,26,61241928,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.795630
atmals-gsk,cec2020,10,5,27,62241965,2.8000000000e+03,3.0000000000e+02,50000,max_evaluations,0.816262
atmals-gsk,cec2020,10,5,28,63242002,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.856887
