optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
apgsk,cec2013lsgo,7,1000,5,1032244037,4.0101624263e+07,NaN,3000000,max_evaluations,557.294930
apgsk,cec2013lsgo,7,1000,6,1033244074,3.3955101114e+07,NaN,3000000,max_evaluations,559.776013
apgsk,cec2013lsgo,7,1000,7,1034244111,4.1370289380e+07,NaN,3000000,max_evaluations,565.163376
apgsk,cec2013lsgo,7,1000,8,1035244148,4.6506045830e+07,NaN,3000000,max_evaluations,599.415711
apgsk,cec2013lsgo,7,1000,9,1036244185,3.5319535631e+07,NaN,3000000,max_evaluations,597.208891
apgsk,cec2013lsgo,7,1000,10,1037244222,5.0175366607e+07,NaN,3000000,max_evaluations,600.933422
apgsk,cec2013lsgo,7,1000,11,1038244259,4.4964960849e+07,NaN,3000000,max_evaluations,600.763933
apgsk,cec2013lsgo,7,1000,12,1039244296,4.0204058115e+07,NaN,3000000,max_evaluations,603.067304
apgsk,cec2013lsgo,7,1000,13,1040244333,3.0658464998e+07,NaN,3000000,max_evaluations,602.439214
apgsk,cec2013lsgo,7,1000,14,1041244370,5.8748447848e+07,NaN,3000000,max_evaluations,545.520595
apgsk,cec2013lsgo,7,1000,15,1042244407,3.0945771178e+07,NaN,3000000,max_evaluations,546.831420
apgsk,cec2013lsgo,7,1000,16,1043244444,3.2971610511e+07,NaN,3000000,max_evaluations,545.805946
apgsk,cec2013lsgo,7,1000,17,1044244481,5.2126954292e+07,NaN,3000000,max_evaluations,546.451949
apgsk,cec2013lsgo,7,1000,18,1045244518,4.0855451360e+07,NaN,3000000,max_evaluations,546.419288
apgsk,cec2013lsgo,7,1000,19,1046244555,3.9113363747e+07,NaN,3000000,max_evaluations,548.151490
apgsk,cec2013lsgo,7,1000,20,1047244592,5.8329218325e+07,NaN,3000000,max_evaluations,554.448234
apgsk,cec2013lsgo,7,1000,21,1048244629,3.4030775213e+07,NaN,3000000,max_evaluations,553.666874
apgsk,cec2013lsgo,7,1000,22,1049244666,4.4550275271e+07,NaN,3000000,max_evaluations,551.495871
apgsk,cec2013lsgo,7,1000,23,1050244703,4.2201991113e+07,NaN,3000000,max_evaluations,551.818484
apgsk,cec2013lsgo,7,1000,24,1051244740,3.6576858167e+07,NaN,3000000,max_evaluations,551.424974
apgsk,cec2013lsgo,7,1000,25,1052244777,5.5563119883e+07,NaN,3000000,max_evaluations,551.939630
apgsk,cec2013lsgo,8,1000,1,1029243922,4.6278789894e+13,NaN,3000000,max_evaluations,1295.893051
apgsk,cec2013lsgo,8,1000,2,1030243959,4.2761634244e+13,NaN,3000000,max_evaluations,1168.729231
apgsk,cec2013lsgo,8,1000,3,1031243996,3.1880700421e+13,NaN,3000000,max_evaluations,1176.717571
apgsk,cec2013lsgo,8,1000,4,1032244033,1.1528122168e+14,NaN,3000000,max_evaluations,1173.423281
apgsk,cec2013lsgo,8,1000,5,1033244070,7.8233184383e+13,NaN,3000000,max_evaluations,1180.995454
apgsk,cec2013lsgo,8,1000,6,1034244107,1.2314767323e+14,NaN,3000000,max_evaluations,1176.465821
apgsk,cec2013lsgo,8,1000,7,1035244144,7.1625158936e+13,NaN,3000000,max_evaluations,1182.936373
apgsk,cec2013lsgo,8,1000,8,1036244181,4.7921549580e+13,NaN,3000000,max_evaluations,1288.036568
apgsk,cec2013lsgo,8,1000,9,1037244218,3.2636016735e+13,NaN,3000000,max_evaluations,1289.835271
apgsk,cec2013lsgo,8,1000,10,1038244255,8.7794578557e+13,NaN,3000000,max_evaluations,1292.208494
apgsk,cec2013lsgo,8,1000,11,1039244292,7.2998317697e+13,NaN,3000000,max_evaluations,1290.840683
apgsk,cec2013lsgo,8,1000,12,1040244329,1.0673076490e+14,NaN,3000000,max_evaluations,1294.159995
apgsk,cec2013lsgo,8,1000,13,1041244366,5.3303453897e+13,NaN,3000000,max_evaluations,1293.315106
