suite,dimension,function,algorithm,checkpoint_nfes,mean_error,n_runs,availability
cec2017,100,5,apgsk,300000,8.690825e+02,51,ok
cec2017,100,5,apgsk,400000,8.366961e+02,51,ok
cec2017,100,5,apgsk,500000,8.111470e+02,51,ok
cec2017,100,5,apgsk,600000,8.045970e+02,51,ok
cec2017,100,5,apgsk,700000,7.980308e+02,51,ok
cec2017,100,5,apgsk,800000,7.894446e+02,51,ok
cec2017,100,5,apgsk,900000,7.795763e+02,51,ok
cec2017,100,5,apgsk,1000000,7.729325e+02,51,ok
cec2017,100,5,fdb-agsk,10000,1.836727e+03,51,ok
cec2017,100,5,fdb-agsk,20000,1.587645e+03,51,ok
cec2017,100,5,fdb-agsk,30000,1.462940e+03,51,ok
cec2017,100,5,fdb-agsk,50000,1.321670e+03,51,ok
cec2017,100,5,fdb-agsk,100000,1.151436e+03,51,ok
cec2017,100,5,fdb-agsk,200000,1.001463e+03,51,ok
cec2017,100,5,fdb-agsk,300000,9.138697e+02,51,ok
cec2017,100,5,fdb-agsk,400000,8.586538e+02,51,ok
cec2017,100,5,fdb-agsk,500000,8.113717e+02,51,ok
cec2017,100,5,fdb-agsk,600000,7.647448e+02,51,ok
cec2017,100,5,fdb-agsk,700000,7.322090e+02,51,ok
cec2017,100,5,fdb-agsk,800000,7.142397e+02,51,ok
cec2017,100,5,fdb-agsk,900000,6.948119e+02,51,ok
cec2017,100,5,fdb-agsk,1000000,6.836358e+02,51,ok
cec2017,100,5,atmals-gsk,10000,1.155330e+03,51,ok
cec2017,100,5,atmals-gsk,20000,1.028390e+03,51,ok
cec2017,100,5,atmals-gsk,30000,9.425539e+02,51,ok
cec2017,100,5,atmals-gsk,50000,8.424272e+02,51,ok
cec2017,100,5,atmals-gsk,100000,7.134418e+02,51,ok
cec2017,100,5,atmals-gsk,200000,6.098199e+02,51,ok
cec2017,100,5,atmals-gsk,300000,5.672786e+02,51,ok
cec2017,100,5,atmals-gsk,400000,5.449362e+02,51,ok
cec2017,100,5,atmals-gsk,500000,5.321137e+02,51,ok
cec2017,100,5,atmals-gsk,600000,5.241934e+02,51,ok
cec2017,100,5,atmals-gsk,700000,5.180255e+02,51,ok
cec2017,100,5,atmals-gsk,800000,4.989170e+02,51,ok
cec2017,100,5,atmals-gsk,900000,4.734682e+02,51,ok
cec2017,100,5,atmals-gsk,1000000,4.150882e+02,51,ok
cec2017,100,5,egsk,10000,1.326416e+03,51,ok
cec2017,100,5,egsk,20000,1.191093e+03,51,ok
cec2017,100,5,egsk,30000,1.104275e+03,51,ok
cec2017,100,5,egsk,50000,1.002229e+03,51,ok
cec2017,100,5,egsk,100000,9.136992e+02,51,ok
cec2017,100,5,egsk,200000,8.612791e+02,51,ok
cec2017,100,5,egsk,300000,8.219596e+02,51,ok
cec2017,100,5,egsk,400000,5.295852e+02,51,ok
cec2017,100,5,egsk,500000,1.872096e+02,51,ok
cec2017,100,5,egsk,600000,1.391590e+02,51,ok
cec2017,100,5,egsk,700000,1.125463e+02,51,ok
cec2017,100,5,egsk,800000,1.120206e+02,51,ok
cec2017,100,5,egsk,900000,1.120206e+02,51,ok
cec2017,100,5,egsk,1000000,1.120206e+02,51,ok
cec2017,100,5,dt-gsk,10000,1.703766e+03,51,ok
cec2017,100,5,dt-gsk,20000,1.433456e+03,51,ok
cec2017,100,5,dt-gsk,30000,1.288882e+03,51,ok
cec2017,100,5,dt-gsk,50000,1.109302e+03,51,ok
cec2017,100,5,dt-gsk,100000,9.611167e+02,51,ok
cec2017,100,5,dt-gsk,200000,8.168508e+02,51,ok
cec2017,100,5,dt-gsk,300000,7.443165e+02,51,ok
cec2017,100,5,dt-gsk,400000,7.046701e+02,51,ok
cec2017,100,5,dt-gsk,500000,6.673301e+02,51,ok
cec2017,100,5,dt-gsk,600000,6.343688e+02,51,ok
