suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2017,50,15,atmals-gsk,3.219287e+01,8.331812e+01,1.002135e+02,3.815119e+02,6.282204e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,15,egsk,2.005838e+01,3.790544e+01,4.390856e+01,9.678913e+01,1.716053e+01,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,15,dt-gsk,2.422448e+01,3.683106e+01,3.889579e+01,9.052445e+01,1.243013e+01,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,16,gsk,1.246630e+02,2.088887e+03,1.993752e+03,2.880162e+03,5.116309e+02,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,16,agsk,1.013033e+03,1.358335e+03,1.359061e+03,1.622398e+03,1.442491e+02,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,16,apgsk,6.643985e+02,9.976028e+02,1.006441e+03,1.335148e+03,1.562747e+02,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,16,fdb-agsk,8.722212e+02,1.228301e+03,1.234839e+03,1.506622e+03,1.463541e+02,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,16,atmals-gsk,2.353305e+02,1.204658e+03,1.272309e+03,2.251621e+03,5.155418e+02,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,16,egsk,1.230278e+02,2.552062e+02,4.411463e+02,2.019093e+03,4.119048e+02,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,16,dt-gsk,2.602871e+02,6.733911e+02,6.902440e+02,1.295680e+03,2.254324e+02,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,17,gsk,5.221198e+02,1.366350e+03,1.362949e+03,1.587914e+03,1.814070e+02,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,17,agsk,5.870750e+02,9.979423e+02,9.979360e+02,1.313702e+03,1.147477e+02,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,17,apgsk,5.847714e+02,9.105016e+02,9.025545e+02,1.173026e+03,1.268808e+02,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,17,fdb-agsk,5.381996e+02,8.599240e+02,8.571700e+02,1.052368e+03,1.282254e+02,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,17,atmals-gsk,3.746151e+02,9.494955e+02,9.532831e+02,1.702204e+03,3.193105e+02,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,17,egsk,1.355813e+02,7.673680e+02,7.532883e+02,1.643659e+03,3.017572e+02,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,17,dt-gsk,5.561841e+01,4.312784e+02,4.683116e+02,1.098308e+03,2.308789e+02,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,18,gsk,1.136272e+02,5.506350e+02,7.169037e+02,3.565154e+03,6.318936e+02,cec2017/gsk/gsk_cec2017_D50.csv
