optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
egsk,cec2020,5,5,23,53241652,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.197388
egsk,cec2020,5,5,24,54241689,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.192067
egsk,cec2020,5,5,25,55241726,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.193281
egsk,cec2020,5,5,26,56241763,1.7006240993e+03,6.2409932051e-01,50000,max_evaluations,0.383967
egsk,cec2020,5,5,27,57241800,1.7006240993e+03,6.2409932051e-01,50000,max_evaluations,0.356385
egsk,cec2020,5,5,28,58241837,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.164866
egsk,cec2020,5,5,29,59241874,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.185500
egsk,cec2020,5,5,30,60241911,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.173215
egsk,cec2020,8,5,1,34240937,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.213307
egsk,cec2020,8,5,2,35240974,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.220553
egsk,cec2020,8,5,3,36241011,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.259304
egsk,cec2020,8,5,4,37241048,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.257253
egsk,cec2020,8,5,5,38241085,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.275722
egsk,cec2020,8,5,6,39241122,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.268579
egsk,cec2020,8,5,7,40241159,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.234283
egsk,cec2020,8,5,8,41241196,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.269870
egsk,cec2020,8,5,9,42241233,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.256257
egsk,cec2020,8,5,10,43241270,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.252878
egsk,cec2020,8,5,11,44241307,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.280517
egsk,cec2020,8,5,12,45241344,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.281176
egsk,cec2020,8,5,13,46241381,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.239957
egsk,cec2020,8,5,14,47241418,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.264498
egsk,cec2020,8,5,15,48241455,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.306154
egsk,cec2020,8,5,16,49241492,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.288867
egsk,cec2020,8,5,17,50241529,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.322920
egsk,cec2020,8,5,18,51241566,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.297774
egsk,cec2020,8,5,19,52241603,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.312070
egsk,cec2020,8,5,20,53241640,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.313480
egsk,cec2020,8,5,21,54241677,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.277199
egsk,cec2020,8,5,22,55241714,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.318583
egsk,cec2020,8,5,23,56241751,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.297373
egsk,cec2020,8,5,24,57241788,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.321652
egsk,cec2020,8,5,25,58241825,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.316781
egsk,cec2020,8,5,26,59241862,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.296011
egsk,cec2020,8,5,27,60241899,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.307924
egsk,cec2020,8,5,28,61241936,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.295641
egsk,cec2020,8,5,29,62241973,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.253393
egsk,cec2020,8,5,30,63242010,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.223947
egsk,cec2020,9,5,1,35240970,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.259278
egsk,cec2020,9,5,2,36241007,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.254205
egsk,cec2020,9,5,3,37241044,2.5000000000e+03,1.0000000004e+02,50000,max_evaluations,2.375785
egsk,cec2020,9,5,4,38241081,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.388115
egsk,cec2020,9,5,5,39241118,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.379255
egsk,cec2020,9,5,6,40241155,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.240072
egsk,cec2020,9,5,7,41241192,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.223403
egsk,cec2020,9,5,8,42241229,2.5000000000e+03,1.0000000002e+02,50000,max_evaluations,2.380781
egsk,cec2020,9,5,9,43241266,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.530194
egsk,cec2020,9,5,10,44241303,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.430665
egsk,cec2020,9,5,11,45241340,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.171013
egsk,cec2020,9,5,12,46241377,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.289807
egsk,cec2020,9,5,13,47241414,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.476337
egsk,cec2020,9,5,14,48241451,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.410578
egsk,cec2020,9,5,15,49241488,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.818255
egsk,cec2020,9,5,16,50241525,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.638883
egsk,cec2020,9,5,17,51241562,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.745880
egsk,cec2020,9,5,18,52241599,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.796217
egsk,cec2020,9,5,19,53241636,2.5000000000e+03,1.0000000001e+02,50000,max_evaluations,2.545358
egsk,cec2020,9,5,20,54241673,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.625178
egsk,cec2020,9,5,21,55241710,2.5000000000e+03,1.0000000002e+02,50000,max_evaluations,2.677119
egsk,cec2020,9,5,22,56241747,2.5000000000e+03,1.0000000002e+02,50000,max_evaluations,2.570494
egsk,cec2020,9,5,23,57241784,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.763971
egsk,cec2020,9,5,24,58241821,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.684329
egsk,cec2020,9,5,25,59241858,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.739376
egsk,cec2020,9,5,26,60241895,2.5000000001e+03,1.0000000011e+02,50000,max_evaluations,2.359108
egsk,cec2020,9,5,27,61241932,2.4528003298e+03,5.2800329770e+01,50000,max_evaluations,0.866492
egsk,cec2020,9,5,28,62241969,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.662312
egsk,cec2020,9,5,29,63242006,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,2.252030
egsk,cec2020,9,5,30,64242043,2.5000000000e+03,1.0000000002e+02,50000,max_evaluations,1.484385
egsk,cec2020,10,5,1,36241003,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.496990
egsk,cec2020,10,5,2,37241040,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.479557
egsk,cec2020,10,5,3,38241077,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.463016
egsk,cec2020,10,5,4,39241114,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.811507
egsk,cec2020,10,5,5,40241151,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.826779
egsk,cec2020,10,5,6,41241188,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.816297
egsk,cec2020,10,5,7,42241225,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.804262
egsk,cec2020,10,5,8,43241262,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.802679
egsk,cec2020,10,5,9,44241299,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.823598
egsk,cec2020,10,5,10,45241336,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.521790
egsk,cec2020,10,5,11,46241373,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.849131
egsk,cec2020,10,5,12,47241410,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.474738
egsk,cec2020,10,5,13,48241447,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.898435
egsk,cec2020,10,5,14,49241484,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.839036
egsk,cec2020,10,5,15,50241521,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.610957
egsk,cec2020,10,5,16,51241558,2.8000000000e+03,3.0000000004e+02,50000,max_evaluations,1.917488
