suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2017,30,18,dt-gsk,2.884842e+00,2.566034e+01,2.590842e+01,3.853703e+01,6.119581e+00,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,19,gsk,5.506654e+00,1.330045e+01,1.344604e+01,2.267328e+01,5.486727e+00,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,19,agsk,9.558414e+00,1.395675e+01,1.408876e+01,2.018127e+01,1.779481e+00,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,19,apgsk,7.412943e+00,1.407227e+01,1.479751e+01,2.828612e+01,4.382169e+00,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,19,fdb-agsk,1.080197e+01,1.386821e+01,1.417851e+01,1.985369e+01,1.801423e+00,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,19,atmals-gsk,6.420083e+00,1.262254e+01,1.275748e+01,2.401515e+01,3.741424e+00,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,19,egsk,3.459019e+00,6.301564e+00,6.680143e+00,1.172991e+01,1.868035e+00,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,19,dt-gsk,2.143470e+00,5.295663e+00,5.322418e+00,8.444891e+00,1.499083e+00,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,20,gsk,2.082839e+01,5.969609e+01,1.182995e+02,5.603799e+02,1.207042e+02,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,20,agsk,1.173328e+02,2.441693e+02,2.496797e+02,3.873421e+02,7.066760e+01,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,20,apgsk,8.580908e+01,2.953211e+02,2.763719e+02,4.681746e+02,8.957646e+01,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,20,fdb-agsk,3.057320e+01,2.131082e+02,2.111215e+02,3.681554e+02,8.204491e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
